geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
13450,-22.758308711966173,-47.42053139231104,santa barbara d'oeste,SP
13451,-22.74755139460018,-47.42189588108764,santa barbara d'oeste,SP
13480,-22.582861596168275,-47.38894919248079,limeira,SP
13455,-22.741947456193483,-47.3571938614509,santa bárbara doeste,SP
13402,-22.74681503311397,-47.66927727565168,piracicaba,SP
13465,-22.736637572873427,-47.335456228734294,americana,SP
13424,-22.75273610407413,-47.64337425962276,piracicaba,SP
13480,-22.573642945322874,-47.40180276395056,limeira,SP
13474,-22.698096747706185,-47.289465696231716,americana,SP
13450,-22.749423470041698,-47.41709838749537,santa bárbara d'oeste,SP
13456,-22.751438739891668,-47.3644508193612,santa bárbara d'oeste,SP
13484,-22.550346099168873,-47.40899078086243,limeira,SP
13477,-22.73868509734253,-47.300430338719195,americana,SP
13405,-22.69504218621973,-47.664717297795676,piracicaba,SP
13408,-22.669496802094848,-47.69741590008079,piracicaba,SP
13477,-22.735766020715037,-47.305217698681545,americana,SP
13478,-22.738637546027324,-47.27996354441655,americana,SP
13454,-22.74069745984129,-47.37729800478655,santa barbara d'oeste,SP
13400,-22.726050779618046,-47.651247532633,piracicaba,SP
13481,-22.58700612184774,-47.399531647786986,limeira,SP
13485,-22.55055272496589,-47.39337447610054,limeira,SP
13484,-22.556817764643064,-47.414806061890495,limeira,SP
13411,-22.68148680293157,-47.68362375186112,piracicaba,SP
13475,-22.717752412430055,-47.28116014115055,americana,SP
13480,-22.56624627560733,-47.40257087039065,limeira,SP
13400,-22.722926711610715,-47.647341294189005,piracicaba,SP
13420,-22.736968280887456,-47.615446375209416,piracicaba,SP
13422,-22.731089999999938,-47.59124834099998,piracicaba,SP
13403,-22.724163409371638,-47.68048228031054,piracicaba,SP
13480,-22.56211222730685,-47.40692398459232,limeira,SP
13481,-22.611318928843698,-47.40599819703183,limeira,SP
13487,-22.591751070777285,-47.37688005675458,limeira,SP
13486,-22.55729095820889,-47.37095448165547,limeira,SP
13490,-22.489619053269674,-47.45877590570668,cordeiropolis,SP
13455,-22.724687217206686,-47.372555875451155,santa barbara d'oeste,SP
13454,-22.741828313492764,-47.37091123379463,santa bárbara d'oeste,SP
13478,-22.75261235750318,-47.317631968502376,americana,SP
13480,-22.565303140717855,-47.40539245475794,limeira,SP
13420,-22.7322557385349,-47.6109475091861,piracicaba,SP
13495,-22.59225914821983,-47.52267519605254,iracemapolis,SP
13401,-22.74281857397994,-47.66362435665642,piracicaba,SP
13481,-22.614445110190974,-47.41565575506377,limeira,SP
13468,-22.75093188121069,-47.360843040942896,americana,SP
13440,-22.843165358723017,-47.67647659866766,saltinho,SP
13473,-22.711269750764597,-47.31769656480467,americana,SP
13484,-22.5560685431646,-47.43396241479598,limeira,SP
13481,-22.614504024698498,-47.41169864141034,limeira,SP
13484,-22.554641619481803,-47.407894082434034,limeira,SP
13495,-22.58427476834356,-47.51795438700818,iracemapolis,SP
13401,-22.737469777684808,-47.65697013044607,piracicaba,SP
13477,-22.735923641639122,-47.30673399562603,americana,SP
13481,-22.608524179294818,-47.41673295767212,limeira,SP
13481,-22.587647239184548,-47.40481834086637,limeira,SP
13405,-22.719435431877095,-47.66874471746775,piracicaba,SP
13416,-22.722150071897055,-47.633097474248984,piracicaba,SP
13478,-22.7507169978434,-47.30547858741472,americana,SP
13419,-22.72712698721805,-47.63675917141763,piracicaba,SP
13480,-22.58390025229382,-47.40174712975357,limeira,SP
13481,-22.591921306134225,-47.427714618096815,limeira,SP
13416,-22.71627773244274,-47.64195851762936,piracicaba,SP
13426,-22.770843726066094,-47.630494776155594,piracicaba,SP
13486,-22.569953888424045,-47.38666335498297,limeira,SP
13417,-22.741243858993673,-47.64068331502101,piracicaba,SP
13490,-22.49283100218752,-47.450668740833066,cordeiropolis,SP
13467,-22.763550472894394,-47.3428547317519,americana,SP
13417,-22.742416016648416,-47.64135782915929,piracicaba,SP
13485,-22.548976082434045,-47.399155287668115,limeira,SP
13460,-22.775608628258322,-47.292886900414935,nova odessa,SP
13417,-22.735199293929195,-47.637380209013635,piracicaba,SP
13409,-22.677180643343583,-47.7126462618731,piracicaba,SP
13411,-22.675499206734635,-47.68249688141317,piracicaba,SP
13481,-22.591971943101175,-47.399086729384315,limeira,SP
13405,-22.719199640862083,-47.65906561766412,piracicaba,SP
13481,-22.589524445467095,-47.39932308090485,limeira,SP
13401,-22.74148400969486,-47.6613268529055,piracicaba,SP
13453,-22.723987806811746,-47.393901251675786,santa bárbara d'oeste,SP
13480,-22.566708859282134,-47.4034123709389,limeira,SP
13466,-22.752315072998986,-47.32371492368279,americana,SP
13403,-22.73513112851284,-47.6618193388828,piracicaba,SP
13420,-22.731105488487472,-47.62134591574828,piracicaba,SP
13468,-22.754315134003733,-47.359469444972426,americana,SP
13454,-22.737703583469493,-47.37853569553043,santa barbara d'oeste,SP
13465,-22.73769463113857,-47.33060659838998,americana,SP
13409,-22.673538,-47.72612475,piracicaba,SP
13416,-22.719028474320538,-47.644789545674755,piracicaba,SP
13470,-22.71230793799338,-47.36042991647474,americana,SP
13455,-22.717484474093283,-47.36661355496194,santa barbara d'oeste,SP
13481,-22.620000355629543,-47.42177402003449,limeira,SP
13486,-22.57061925950718,-47.37574367790983,limeira,SP
13478,-22.752409284314123,-47.300541531480334,americana,SP
13403,-22.728393450458764,-47.669320281868416,piracicaba,SP
13480,-22.572730922889047,-47.40736715469301,limeira,SP
13470,-22.723081921172632,-47.34775988051819,americana,SP
13414,-22.677601389953253,-47.630674728836055,piracicaba,SP
13412,-22.679098302527546,-47.6630206604247,piracicaba,SP
13481,-22.59808282737028,-47.39451019747245,limeira,SP
13456,-22.767400133967026,-47.40123993285647,santa barbara d'oeste,SP
13472,-22.72931922453689,-47.3172377267586,americana,SP
13453,-22.73729868450029,-47.40069905596413,santa barbara d'oeste,SP
13454,-22.743742786442727,-47.361080523299215,santa bárbara doeste,SP
13401,-22.765138994859765,-47.65520234311681,piracicaba,SP
13473,-22.720384930289367,-47.29891850450795,americana,SP
13418,-22.729610555109815,-47.630637030267074,piracicaba,SP
13481,-22.591329255063773,-47.43017339938831,limeira,SP
13474,-22.702037835968614,-47.292037962807996,americana,SP
13473,-22.718106019416588,-47.310656499829264,americana,SP
13490,-22.474462069993603,-47.45687474016759,cordeiropolis,SP
13469,-22.721815723833554,-47.35764442398936,americana,SP
13484,-22.556041899151463,-47.40510478995058,limeira,SP
13483,-22.567738526227714,-47.446372294333244,limeira,SP
13469,-22.72984311073923,-47.35668982889949,americana,SP
13466,-22.751374481512336,-47.32221447246146,americana,SP
13474,-22.703438999999946,-47.289976999999965,americana,SP
13467,-22.774174543712846,-47.34097476602804,americana,SP
13402,-22.752095507246334,-47.66589862625688,piracicaba,SP
13425,-22.758065099082476,-47.61143894685207,piracicaba,SP
13495,-22.591052412949605,-47.517212103237384,iracemapolis,SP
13458,-22.777771448627792,-47.40398280632374,santa barbara d oeste,SP
13470,-22.71533132622403,-47.35643152337927,americana,SP
13417,-22.746032877835145,-47.63636231303046,piracicaba,SP
13473,-22.71554730751921,-47.31044446073053,americana,SP
13416,-22.719692850395337,-47.63824838620233,piracicaba,SP
13403,-22.723661948872238,-47.672072599803606,piracicaba,SP
13478,-22.738272850242407,-47.31876454359477,americana,SP
13428,-22.74321388398064,-47.52494349293085,piracicaba,SP
13422,-22.757949576461435,-47.61779828504239,piracicaba,SP
13471,-22.727969402994994,-47.33793677338564,americana,SP
13478,-22.7441514657222,-47.28028343366611,americana,SP
13473,-22.710725474696318,-47.29864918664493,americana,SP
13480,-22.586516402446737,-47.3877497098217,limeira,SP
13486,-22.566585260197495,-47.37334213009875,limeira,SP
13420,-22.7425086150384,-47.626090286571596,piracicaba,SP
13478,-22.74611086196994,-47.29961108941056,americana,SP
13469,-22.722204132667784,-47.36124345712385,americana,SP
13418,-22.716194334723678,-47.631317460375264,piracicaba,SP
13425,-22.752717637505327,-47.61092537677632,piracicaba,SP
13405,-22.70519834361467,-47.67166793104036,piracicaba,SP
13465,-22.74923470552254,-47.34042439355994,americana,SP
13450,-22.759388206252407,-47.41481595035116,santa barbara d'oeste,SP
13472,-22.727704028907016,-47.32299784997329,americana,SP
13473,-22.721259065449154,-47.30648761132843,americana,SP
13401,-22.746330330854686,-47.66151316106673,piracicaba,SP
13420,-22.7412843294764,-47.610460131831054,piracicaba,SP
13484,-22.5560685431646,-47.43396241479598,limeira,SP
13419,-22.735997864822057,-47.64476836788048,piracicaba,SP
13482,-22.577127454065447,-47.45647104815625,limeira,SP
13480,-22.58315994036,-47.39038827831996,limeira,SP
13420,-22.72369458200136,-47.61814280016161,piracicaba,SP
13425,-22.7594371110277,-47.61370621412088,piracicaba,SP
13465,-22.74075415227797,-47.34211990673088,americana,SP
13432,-22.688280920628674,-47.77559104259942,piracicaba,SP
13469,-22.711903837585854,-47.36540861226646,americana,SP
13454,-22.739174177436205,-47.377808402957875,santa bárbara doeste,SP
13481,-22.618422523457753,-47.42351128795658,limeira,SP
13484,-22.55529285031823,-47.40703713195976,limeira,SP
13455,-22.73991374485699,-47.364528936665096,santa bárbara d'oeste,SP
13400,-22.728678686075487,-47.65324987800804,piracicaba,SP
13473,-22.730553451007026,-47.30346945559466,americana,SP
13428,-22.73714197446478,-47.53764161365343,piracicaba,SP
13469,-22.731106796274208,-47.35321192795164,americana,SP
13419,-22.733765864822065,-47.6423294516995,piracicaba,SP
13481,-22.596071752149587,-47.40062173120198,limeira,SP
13466,-22.749992895089147,-47.32400688426911,americana,SP
13450,-22.761544579740704,-47.419127547427195,santa barbara d'oeste,SP
13482,-22.57486675163797,-47.44377826360136,limeira,SP
13400,-22.731761335564585,-47.65361416195391,piracicaba,SP
13409,-22.678980893704168,-47.70244641825844,piracicaba,SP
13417,-22.73559977906978,-47.63420903471048,piracicaba,SP
13416,-22.715598353309534,-47.64157574453218,piracicaba,SP
13483,-22.568604831525217,-47.446968719400985,limeira,SP
13402,-22.758826128224374,-47.675227825004335,piracicaba,SP
13400,-22.71856678129149,-47.64685224424374,piracicaba,SP
13419,-22.72491554397266,-47.642921738819375,piracicaba,SP
13484,-22.550589560408024,-47.42158496010411,limeira,SP
13466,-22.757994587281477,-47.334195953372955,americana,SP
13468,-22.74751460560335,-47.35562554010616,americana,SP
13405,-22.70840255508115,-47.666759647786975,piracicaba,SP
13480,-22.583605646939024,-47.41472886487358,limeira,SP
13422,-22.768391567574643,-47.604088038288495,piracicaba,SP
13481,-22.60024962753188,-47.393335943793666,limeira,SP
13480,-22.570662100755907,-47.40556391090085,limeira,SP
13478,-22.737720555848504,-47.32544719045499,americana,SP
13471,-22.719483335276124,-47.33269181072186,americana,SP
13456,-22.76115913685076,-47.36580256338823,santa barbara d'oeste,SP
13469,-22.737444642247073,-47.35347041701768,americana,SP
13454,-22.746164493126397,-47.37001468838258,santa bárbara d'oeste,SP
13419,-22.736325161838337,-47.6386267887933,piracicaba,SP
13454,-22.73648978558263,-47.38161224159667,santa barbara d'oeste,SP
13401,-22.753930861503832,-47.65332857216228,piracicaba,SP
13490,-22.477414122604532,-47.46396851415638,cordeirópolis,SP
13478,-22.74906558090484,-47.284852463500506,americana,SP
13469,-22.715052454065443,-47.36089811004675,americana,SP
13420,-22.74340308243405,-47.62700131986845,piracicaba,SP
13426,-22.753646999999994,-47.63262600000001,piracicaba,SP
13495,-22.590696801954888,-47.51274020487925,iracemapolis,SP
13405,-22.70771868916257,-47.66896168166075,piracicaba,SP
13419,-22.730914822926874,-47.63989725644874,piracicaba,SP
13472,-22.73032923037151,-47.31036824015226,americana,SP
13405,-22.696938114086116,-47.664986212187635,piracicaba,SP
13456,-22.762486682541955,-47.39046088890678,santa barbara d'oeste,SP
13420,-22.7438001715332,-47.61578969357731,piracicaba,SP
13425,-22.74922326285406,-47.631329068267114,piracicaba,SP
13423,-22.774139221137382,-47.588866689086835,piracicaba,SP
13468,-22.76479778813891,-47.35817798794453,americana,SP
13478,-22.737649472668018,-47.31739864819456,americana,SP
13454,-22.736960131131546,-47.36257469254534,santa barbara d'oeste,SP
13474,-22.713229445467096,-47.29448132653354,americana,SP
13403,-22.730700217035064,-47.66708585680063,piracicaba,SP
13419,-22.7302681423913,-47.64498358104906,piracicaba,SP
13472,-22.72450722583668,-47.31278014894231,americana,SP
13400,-22.725014500692485,-47.64735880099832,piracicaba,SP
13484,-22.55940488259566,-47.42463563849617,limeira,SP
13481,-22.60785538167177,-47.42184526359906,limeira,SP
13417,-22.73720580278282,-47.6312212539057,piracicaba,SP
13481,-22.593131027958247,-47.423829935346525,limeira,SP
13450,-22.74921855198973,-47.41809477875849,santa barbara d'oeste,SP
13480,-22.563086814876797,-47.41118304815625,limeira,SP
13495,-22.581934332369134,-47.508557894028876,iracemapolis,SP
13465,-22.736550750764604,-47.33230167291818,americana,SP
13490,-22.472519376667126,-47.47384654596578,cordeiropolis,SP
13401,-22.745617154884776,-47.66170730420098,piracicaba,SP
13484,-22.55586725456832,-47.417836397456405,limeira,SP
13402,-22.751953752438045,-47.66564027448214,piracicaba,SP
13412,-22.680871836257072,-47.66943266723402,piracicaba,SP
13450,-22.7526727024259,-47.42173255596567,santa barbara d'oeste,SP
13478,-22.750086464643864,-47.31745479552951,americana,SP
13420,-22.74279464227573,-47.59480015476921,piracicaba,SP
13481,-22.617553924231043,-47.41110268789318,limeira,SP
13425,-22.746560030509567,-47.63855554369071,piracicaba,SP
13453,-22.737855879178227,-47.4107457409844,santa barbara d'oeste,SP
13484,-22.558557405216693,-47.418299093398325,limeira,SP
13425,-22.76041534664442,-47.60753898641,piracicaba,SP
13418,-22.73277383097696,-47.631333510127554,piracicaba,SP
13472,-22.722448113202333,-47.315300362466544,americana,SP
13406,-22.681515009921053,-47.70109809545078,piracicaba,SP
13480,-22.569598235645394,-47.41010202746846,limeira,SP
13419,-22.727396881758935,-47.64591857980832,piracicaba,SP
13405,-22.714986446852073,-47.6693229908534,piracicaba,SP
13405,-22.70920148877592,-47.66070176118061,piracicaba,SP
13466,-22.754634192399504,-47.32705166971738,americana,SP
13487,-22.579846511805407,-47.371654039684124,limeira,SP
13465,-22.746479165416364,-47.344161609354245,americana,SP
13485,-22.547036996393313,-47.39127846364473,limeira,SP
13465,-22.751991523303687,-47.34398193033905,americana,SP
13414,-22.68792263030184,-47.62933708782973,piracicaba,SP
13468,-22.75786755981302,-47.34656445767212,americana,SP
13418,-22.732284580933495,-47.63352053964481,piracicaba,SP
13481,-22.590290168944158,-47.41361199274124,limeira,SP
13401,-22.740359751601318,-47.653924082001375,piracicaba,SP
13466,-22.74982210491085,-47.324023082982315,americana,SP
13453,-22.73579256527013,-47.410895083967475,santa barbara d'oeste,SP
13480,-22.57858345268046,-47.39776183236194,limeira,SP
13481,-22.587177908130887,-47.40677611296093,limeira,SP
13415,-22.707341235356928,-47.5946920304113,piracicaba,SP
13455,-22.734850344197543,-47.38652345900657,santa barbara d'oeste,SP
13474,-22.707314424086814,-47.28320656287143,americana,SP
13480,-22.565678533234813,-47.404456190024355,limeira,SP
13460,-22.80006107875955,-47.30022351813583,nova odessa,SP
13400,-22.72858998389983,-47.654899626983635,piracicaba,SP
13495,-22.591989364287297,-47.51875133667532,iracemapolis,SP
13490,-22.47505848857377,-47.45744956028359,cordeiropolis,SP
13480,-22.57662296038581,-47.40791566793611,limeira,SP
13416,-22.719773921244354,-47.642964372383254,piracicaba,SP
13414,-22.675889319955367,-47.626033640112276,piracicaba,SP
13405,-22.71171633637265,-47.672470650701186,piracicaba,SP
13418,-22.721868534277785,-47.62706421091822,piracicaba,SP
13458,-22.77473720561522,-47.41191876337417,santa bárbara d'oeste,SP
13454,-22.737903634107802,-47.37405842795005,santa barbara d oeste,SP
13481,-22.59765852844941,-47.39570373411617,limeira,SP
13417,-22.738061074932233,-47.640543958076144,piracicaba,SP
13418,-22.723571480663725,-47.62590834397411,piracicaba,SP
13481,-22.59100241548847,-47.42710236663973,limeira,SP
13416,-22.71236581375161,-47.64684850998332,piracicaba,SP
13455,-22.72464118823306,-47.36566465783301,santa barbara d'oeste,SP
13480,-22.55799248995169,-47.40708552428802,limeira,SP
13486,-22.560732439638713,-47.387462123232716,limeira,SP
13480,-22.582787510964263,-47.38939651027177,limeira,SP
13476,-22.74105308092289,-47.23519035672082,americana,SP
13402,-22.743567135177937,-47.671907867880485,piracicaba,SP
13486,-22.553573112960933,-47.387368503606666,limeira,SP
13417,-22.733344477927222,-47.634719485833074,piracicaba,SP
13487,-22.57860124340701,-47.3813788148768,limeira,SP
13416,-22.71084895115125,-47.64228913419699,piracicaba,SP
13486,-22.573650782128205,-47.38251723105776,limeira,SP
13455,-22.725818175589296,-47.36998100616693,santa bárbara d'oeste,SP
13495,-22.590146937730633,-47.512609319005385,iracemapolis,SP
13418,-22.734825212331863,-47.63066676712456,piracicaba,SP
13405,-22.716544724681125,-47.65714411766414,piracicaba,SP
13471,-22.726822117404335,-47.33738733833455,americana,SP
13400,-22.723588423278763,-47.65062528671584,piracicaba,SP
13425,-22.75916320454159,-47.60785920941769,piracicaba,SP
13478,-22.736604018997358,-47.310102536790296,americana,SP
13426,-22.759951757141252,-47.63554122344038,piracicaba,SP
13455,-22.73446357240983,-47.357461408800496,santa barbara d'oeste,SP
13482,-22.583896575076466,-47.42432321579431,limeira,SP
13457,-22.763872861768416,-47.386992012704475,santa barbara d'oeste,SP
13469,-22.71419389337957,-47.36127241763765,americana,SP
13450,-22.754653185316545,-47.41857919972478,santa barbara d oeste,SP
13484,-22.55917724910322,-47.4183691877242,limeira,SP
13486,-22.553840912574284,-47.38727902192854,limeira,SP
13483,-22.566496693865773,-47.44294231986846,limeira,SP
13473,-22.72841826089216,-47.301218172629724,americana,SP
13465,-22.74338436969815,-47.334988268105505,americana,SP
13472,-22.728975715794316,-47.31077092284607,americana,SP
13409,-22.676437497922524,-47.701858871775606,piracicaba,SP
13417,-22.7421912470137,-47.63989450637665,piracicaba,SP
13458,-22.771099473290786,-47.4171859047262,santa barbara d'oeste,SP
13405,-22.711687471262124,-47.659230424779295,piracicaba,SP
13420,-22.742242804893472,-47.62476126865377,piracicaba,SP
13401,-22.78195631963887,-47.666968469187445,piracicaba,SP
13483,-22.562523691095823,-47.45480438259566,limeira,SP
13480,-22.5577101837442,-47.40749277031975,limeira,SP
13466,-22.75773335923228,-47.33635227540592,americana,SP
13480,-22.576117306134222,-47.40156324326277,limeira,SP
13478,-22.737720555848504,-47.32544719045499,americana,SP
13473,-22.716124234273448,-47.318124748915544,americana,SP
13417,-22.73938719732823,-47.63535068388246,piracicaba,SP
13458,-22.76908394202156,-47.41240785017637,santa bárbara d'oeste,SP
13466,-22.755401381903173,-47.32160544087947,americana,SP
13482,-22.569028156845995,-47.4250234339805,limeira,SP
13453,-22.72558718035607,-47.39347062405216,santa barbara doeste,SP
13411,-22.669213537596008,-47.68049463601464,piracicaba,SP
13402,-22.75706726172887,-47.677176497778305,piracicaba,SP
13473,-22.721984738271125,-47.30536437010217,americana,SP
13474,-22.70973132722604,-47.29594979364072,americana,SP
13460,-22.777348930441427,-47.321411271965324,nova odessa,SP
13455,-22.725275686816843,-47.37295558247932,santa barbara d'oeste,SP
13466,-22.759026662453785,-47.330398309145096,americana,SP
13450,-22.749496987457185,-47.41409512990613,santa bárbara d'oeste,SP
13423,-22.76804811128749,-47.63040982693758,piracicaba,SP
13424,-22.745889387183297,-47.64051548473656,piracicaba,SP
13478,-22.741906347769604,-47.31019174285875,americana,SP
13472,-22.73040201388261,-47.31457391168167,americana,SP
13456,-22.759810172592278,-47.39774563181108,santa barbara d'oeste,SP
13482,-22.579591789761217,-47.43623921825075,limeira,SP
13481,-22.587150908130884,-47.40696863849615,limeira,SP
13481,-22.600470583126533,-47.395193878152256,limeira,SP
13470,-22.713824954269306,-47.36085298580065,americana,SP
13481,-22.590290168944158,-47.41361199274124,limeira,SP
13400,-22.72859700305841,-47.64820474963941,piracicaba,SP
13479,-22.722821381903177,-47.3474749664147,americana,SP
13475,-22.724069826770997,-47.27953689982587,americana,SP
13476,-22.743243722459425,-47.24188719732822,americana,SP
13403,-22.72502426141689,-47.67915012625071,piracicaba,SP
13495,-22.583045084040037,-47.52095449249573,iracemapolis,SP
13426,-22.74640511212422,-47.623735630157626,piracicaba,SP
13418,-22.729243683594,-47.629122223151896,piracicaba,SP
13401,-22.75212974104108,-47.653457792688464,piracicaba,SP
13450,-22.75756675966071,-47.4112033216942,santa barbara d'oeste,SP
13416,-22.710122225633413,-47.6427381135092,piracicaba,SP
13484,-22.542903866906528,-47.42907335347473,limeira,SP
13405,-22.714970383316807,-47.65581553095958,piracicaba,SP
13425,-22.755876422153577,-47.62767599890346,piracicaba,SP
13450,-22.750371534705803,-47.41781726535019,santa barbara d'oeste,SP
13465,-22.74472181081576,-47.33479109695432,americana,SP
13454,-22.737559133427695,-47.37991203722004,santa barbara d oeste,SP
13419,-22.727326826250994,-47.644792515621575,piracicaba,SP
13485,-22.54325311609288,-47.39881908814877,limeira,SP
13474,-22.706862567961682,-47.296401276146845,americana,SP
13456,-22.763935157988747,-47.395822099153,santa barbara d'oeste,SP
13419,-22.726265069680768,-47.64015479254422,piracicaba,SP
13482,-22.593206301439878,-47.42845707457063,limeira,SP
13484,-22.550589560408024,-47.42158496010411,limeira,SP
13482,-22.583555549541234,-47.42430071579431,limeira,SP
13400,-22.72385238995325,-47.65216200874258,piracicaba,SP
13416,-22.719750192884828,-47.63708561353784,piracicaba,SP
13484,-22.545195830976958,-47.41114048459233,limeira,SP
13424,-22.743752355242776,-47.644877617087225,piracicaba,SP
13472,-22.73125617346645,-47.308231760199675,americana,SP
13402,-22.751607007761617,-47.68006843767683,piracicaba,SP
13480,-22.581844679987316,-47.38855980904842,limeira,SP
13420,-22.745143382405974,-47.617589197275514,piracicaba,SP
13485,-22.553436499307505,-47.39894068013154,limeira,SP
13400,-22.73281353846139,-47.660480915632704,piracicaba,SP
13453,-22.738244094498178,-47.41008459853043,santa barbara d'oeste,SP
13490,-22.49299920087968,-47.452208238390796,cordeiropolis,SP
13456,-22.754574935296283,-47.36864756724125,santa barbara d'oeste,SP
13455,-22.72016256590352,-47.365184158058604,santa barbara d'oeste,SP
13405,-22.72232764781565,-47.662208328899496,piracicaba,SP
13420,-22.736232209273446,-47.60843448237061,piracicaba,SP
13416,-22.710352181776326,-47.64447812072257,piracicaba,SP
13481,-22.598574108019253,-47.401056975036354,limeira,SP
13495,-22.592842820257065,-47.52268801043058,iracemapolis,SP
13411,-22.668639548704515,-47.68001413211952,piracicaba,SP
13416,-22.718388362484795,-47.635107602256475,piracicaba,SP
13401,-22.735795336949558,-47.65767756950787,piracicaba,SP
13495,-22.580574558323683,-47.50943132230557,iracemapolis,SP
13402,-22.741964140341977,-47.67121650455757,piracicaba,SP
13486,-22.565385146546244,-47.37660672508515,limeira,SP
13419,-22.736829111027696,-47.64660590908317,piracicaba,SP
13425,-22.759865123779313,-47.61289868157435,piracicaba,SP
13453,-22.726764473063778,-47.39682096067313,santa bárbara d'oeste,SP
13456,-22.753172443495707,-47.37450601350523,santa bárbara d'oeste,SP
13467,-22.76570294532287,-47.3385169381095,americana,SP
13465,-22.746671528449408,-47.336410142102835,americana,SP
13482,-22.57577789425242,-47.41761512017428,limeira,SP
13411,-22.669604664723877,-47.682562751457084,piracicaba,SP
13466,-22.751208,-47.32564275,americana,SP
13481,-22.596382173466438,-47.39072508964742,limeira,SP
13469,-22.73606020344507,-47.354118553292146,americana,SP
13403,-22.738746331669443,-47.65658470191585,piracicaba,SP
13482,-22.58600148542905,-47.41978068304572,limeira,SP
13469,-22.73279682930351,-47.34715599500833,americana,SP
13419,-22.73051244240868,-47.64079819386578,piracicaba,SP
13413,-22.66806938467313,-47.62710458491555,piracicaba,SP
13473,-22.719814594718272,-47.31868553585534,americana,SP
13403,-22.733251638900185,-47.66466239632989,piracicaba,SP
13420,-22.721625721911163,-47.62032101402268,piracicaba,SP
13405,-22.694253629136533,-47.67081947436779,piracicaba,SP
13403,-22.730439468492165,-47.670425915084444,piracicaba,SP
13400,-22.722259525679448,-47.646245421576666,piracicaba,SP
13420,-22.741114574442218,-47.60925307813487,piracicaba,SP
13495,-22.57944369566584,-47.50933750788387,iracemápolis,SP
13484,-22.558679111641013,-47.428851167702035,limeira,SP
13450,-22.75491460741294,-47.41265472977733,santa bárbara d'oeste,SP
13418,-22.7180396261469,-47.627944920624365,piracicaba,SP
