geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
06328,-23.526989265139683,-46.820249959705016,carapicuiba,SP
06386,-23.534101120573244,-46.84189347055009,carapicuiba,SP
06320,-23.524346921741962,-46.83786309710397,carapicuiba,SP
06351,-23.568137387751534,-46.86552650565444,carapicuíba,SP
06321,-23.535255569429577,-46.82895847808752,carapicuíba,SP
06396,-23.53141946475319,-46.85371198531479,carapicuiba,SP
06332,-23.548808262259858,-46.82962814505949,carapicuiba,SP
06332,-23.547622083909687,-46.83341830994234,carapicuiba,SP
06386,-23.529432334026044,-46.846748118552824,carapicuiba,SP
06364,-23.565358144458173,-46.843876222290845,carapicuiba,SP
06365,-23.555902074730717,-46.845351175110885,carapicuíba,SP
06386,-23.534228752455384,-46.84533320560807,carapicuiba,SP
06364,-23.56582349721242,-46.840355268156394,carapicuiba,SP
06311,-23.520953593709798,-46.854736018613345,carapicuíba,SP
06365,-23.551473442913203,-46.85265485865767,carapicuiba,SP
06335,-23.553054632627056,-46.83415540207784,carapicuiba,SP
06365,-23.553032738389607,-46.849865550856514,carapicuiba,SP
06311,-23.51976043197449,-46.83706224373006,carapicuiba,SP
06363,-23.567852596708633,-46.83570021168832,carapicuiba,SP
06384,-23.542468087191292,-46.84513523370683,carapicuiba,SP
06360,-23.55679024166568,-46.83965446535143,carapicuíba,SP
06365,-23.551742265069212,-46.84805306022365,carapicuiba,SP
06365,-23.556594981992546,-46.84942489675855,carapicuíba,SP
06342,-23.581048715747002,-46.82529483059051,carapicuiba,SP
06330,-23.560024872560522,-46.83061526241757,carapicuiba,SP
06321,-23.537168047068608,-46.832944503469,carapicuiba,SP
06350,-23.57573289258876,-46.855527149392955,carapicuiba,SP
06390,-23.543346710930848,-46.84987501650245,carapicuiba,SP
06329,-23.537640477886217,-46.82519859213772,carapicuiba,SP
06397,-23.53136987193408,-46.85646512757622,carapicuiba,SP
06328,-23.52484318127364,-46.82025189378794,carapicuiba,SP
06385,-23.534482703534565,-46.83658272105411,carapicuiba,SP
06327,-23.53443472608306,-46.8229551376357,carapicuiba,SP
06332,-23.546651616692106,-46.832666631906676,carapicuiba,SP
06330,-23.552459333586164,-46.82375109771103,carapicuiba,SP
06396,-23.524609500000004,-46.854463499999994,carapicuiba,SP
06332,-23.54754406696697,-46.827428590891174,carapicuiba,SP
06330,-23.560024872560522,-46.83061526241757,carapicuiba,SP
06322,-23.526424232966047,-46.831458873274215,carapicuiba,SP
06385,-23.53426481972366,-46.83699210338111,carapicuiba,SP
06331,-23.545470101647904,-46.83018403388263,carapicuiba,SP
06352,-23.56292122608828,-46.8678697912844,carapicuiba,SP
06381,-23.550029755992828,-46.84407236150418,carapicuiba,SP
06385,-23.54700958776941,-46.846179,carapicuiba,SP
06327,-23.535365351063824,-46.82184215067957,carapicuiba,SP
06325,-23.534311456091288,-46.82629568548299,carapicuiba,SP
06382,-23.547718617835766,-46.84001969773406,carapicuiba,SP
06332,-23.54772317103865,-46.83119580272945,carapicuiba,SP
06343,-23.576339393570716,-46.83408427470452,carapicuiba,SP
06385,-23.54430839872943,-46.84575202976669,carapicuiba,SP
06330,-23.560336485753215,-46.83087494007815,carapicuiba,SP
06364,-23.56679152491705,-46.83892852491704,carapicuiba,SP
06390,-23.537731062909636,-46.84579829743978,carapicuiba,SP
06322,-23.533675781010743,-46.83402797894348,carapicuiba,SP
06325,-23.53384913325397,-46.828771908650886,carapicuiba,SP
06325,-23.521967853225757,-46.829954063765584,carapicuíba,SP
06381,-23.548380070486264,-46.84137071613562,carapicuiba,SP
06355,-23.55819455059204,-46.87115128069487,carapicuiba,SP
06365,-23.550248716307763,-46.85425994625909,carapicuiba,SP
06351,-23.5643029278951,-46.867127325763455,carapicuiba,SP
06330,-23.55347759406368,-46.82312719167149,carapicuiba,SP
06327,-23.530652005638352,-46.824514070801456,carapicuiba,SP
06333,-23.559878666550848,-46.835527337997455,carapicuíba,SP
06365,-23.55523382222502,-46.852959659071765,carapicuiba,SP
06320,-23.53091834805429,-46.836139165399274,carapicuiba,SP
06322,-23.53426514403783,-46.83295168922886,carapicuiba,SP
06310,-23.51883654978351,-46.84328799773243,carapicuiba,SP
06325,-23.534658000000007,-46.82785050000001,carapicuiba,SP
06385,-23.53870568999492,-46.84258486911927,carapicuiba,SP
06320,-23.52092114326467,-46.83493333888118,carapicuiba,SP
06317,-23.52533735097361,-46.84753228269023,carapicuiba,SP
06327,-23.53422392014591,-46.821725969665295,carapicuiba,SP
06326,-23.526554886330583,-46.83005372498938,carapicuiba,SP
06365,-23.553606921759542,-46.85468035512812,carapicuiba,SP
06355,-23.562645352735892,-46.849378757658606,carapicuiba,SP
06329,-23.53819015408945,-46.82016683371678,carapicuíba,SP
06382,-23.551113794872194,-46.84053206981902,carapicuiba,SP
06333,-23.561785618964684,-46.82791975641013,carapicuíba,SP
06361,-23.56232487055082,-46.847333235415995,carapicuiba,SP
06330,-23.56022978939604,-46.830786026447164,carapicuiba,SP
06333,-23.561372299564965,-46.8357261278229,carapicuíba,SP
06315,-23.52797725743858,-46.838706618933564,carapicuiba,SP
06395,-23.526761713151455,-46.85167216646251,carapicuiba,SP
06385,-23.54430839872943,-46.84575202976669,carapicuiba,SP
06396,-23.53061695817492,-46.85380218821288,carapicuiba,SP
06341,-23.570434165792832,-46.82541481245098,carapicuiba,SP
06329,-23.535705369227934,-46.819784280249394,carapicuiba,SP
06342,-23.57705987828532,-46.82444497515775,carapicuíba,SP
06317,-23.527343594549478,-46.84888604895031,carapicuiba,SP
06395,-23.5313532503634,-46.8511394453489,carapicuiba,SP
06345,-23.579169709723647,-46.84519554103587,carapicuiba,SP
06317,-23.52131207084881,-46.85196256171771,carapicuiba,SP
06386,-23.534228752455384,-46.84533320560807,carapicuiba,SP
06362,-23.55277366904752,-46.84062023696515,carapicuiba,SP
06365,-23.553314816370595,-46.850096416429444,carapicuiba,SP
06311,-23.520230467562612,-46.84295963540087,carapicuiba,SP
06365,-23.554777499999993,-46.84734675,carapicuiba,SP
06317,-23.52953365579666,-46.84449411145208,carapicuiba,SP
06333,-23.561917642433333,-46.830917594233135,carapicuiba,SP
06321,-23.535290487769558,-46.830800910471204,carapicuiba,SP
06343,-23.528527830017623,-46.83326192990043,carapicuiba,SP
06364,-23.565959680397626,-46.84254510130874,carapicuiba,SP
06325,-23.52792409480156,-46.82942465880205,carapicuiba,SP
06340,-23.569460407266767,-46.82533872975252,carapicuiba,SP
06395,-23.538781911582653,-46.84859261630523,carapicuiba,SP
06329,-23.543018464281857,-46.82382469075819,carapicuíba,SP
06335,-23.560140506612413,-46.837356805768664,carapicuiba,SP
06385,-23.543637996372023,-46.841527894641246,carapicuiba,SP
06326,-23.526554886330583,-46.83005372498938,carapicuiba,SP
06396,-23.52109911400275,-46.85477117809126,carapicuiba,SP
06365,-23.559337279215598,-46.846182960285155,carapicuiba,SP
06317,-23.522102502796862,-46.84775679825446,carapicuiba,SP
06322,-23.53165113559751,-46.83247510029068,carapicuíba,SP
06342,-23.578817910632665,-46.82536942953033,carapicuiba,SP
06396,-23.53173387163967,-46.85368443419587,carapicuiba,SP
06395,-23.53345346375293,-46.85015976606832,carapicuíba,SP
06332,-23.550248198775975,-46.82740450041048,carapicuíba,SP
06343,-23.572164204757414,-46.833147883565005,carapicuiba,SP
06341,-23.569418254163168,-46.81889442976561,carapicuiba,SP
06320,-23.524686534477418,-46.83410592911724,carapicuiba,SP
06322,-23.53485563769708,-46.83386194940715,carapicuíba,SP
06320,-23.52858028616291,-46.8370405417202,carapicuiba,SP
06386,-23.532786215267443,-46.8436484931279,carapicuiba,SP
06329,-23.543018464281857,-46.82382469075819,carapicuiba,SP
06386,-23.534228752455384,-46.84533320560807,carapicuiba,SP
06321,-23.54025305125091,-46.834886177178824,carapicuíba,SP
06328,-23.526617178330394,-46.82161757537004,carapicuiba,SP
06330,-23.554026326147625,-46.824151393188224,carapicuiba,SP
06315,-23.52366157993674,-46.84030172289206,carapicuiba,SP
06390,-23.540203092370337,-46.84796368875967,carapicuiba,SP
06397,-23.534948999999948,-46.85707249999996,carapicuiba,SP
06315,-23.52514383205252,-46.84034868613113,carapicuiba,SP
06382,-23.551073928738848,-46.83838598693152,carapicuiba,SP
06390,-23.53804984758038,-46.85276832966892,carapicuíba,SP
06365,-23.552487111893363,-46.85118397497643,carapicuíba,SP
06386,-23.532700962969614,-46.84247878329716,carapicuiba,SP
06364,-23.56546044064562,-46.84244481264706,carapicuiba,SP
06328,-23.526874940078052,-46.820713609330284,carapicuíba,SP
06310,-23.513833012388464,-46.83583009594171,carapicuiba,SP
06364,-23.564514740345228,-46.84581722056763,carapicuiba,SP
06311,-23.52114839179536,-46.83224996042241,carapicuiba,SP
06340,-23.567686610038894,-46.825538822669394,carapicuíba,SP
06341,-23.5789626811654,-46.81787439642616,carapicuiba,SP
06311,-23.52414367780651,-46.84403518250659,carapicuiba,SP
06381,-23.54452258832269,-46.837034447220724,carapicuiba,SP
06361,-23.55954966281446,-46.84614863473929,carapicuiba,SP
06330,-23.560064759049187,-46.830648501158116,carapicuiba,SP
06380,-23.540435261793323,-46.83826982970084,carapicuiba,SP
06361,-23.543716852784645,-46.856436747034856,carapicuiba,SP
06320,-23.52170606911479,-46.83248376575597,carapicuiba,SP
06362,-23.551068720369603,-46.842643509599874,carapicuiba,SP
06341,-23.57293127125069,-46.82201681814963,carapicuiba,SP
06325,-23.52462443127679,-46.83029367143245,carapicuiba,SP
06362,-23.55390543699508,-46.841282678467664,carapicuiba,SP
06333,-23.561373861791456,-46.83098270160377,carapicuiba,SP
06330,-23.560024872560522,-46.83061526241757,carapicuiba,SP
06343,-23.5716546183102,-46.831216910751984,carapicuiba,SP
06329,-23.539810700356732,-46.82066934574153,carapicuiba,SP
06343,-23.574210511174783,-46.830688393932014,carapicuiba,SP
06343,-23.572316442694166,-46.82928543100283,carapicuiba,SP
06330,-23.55339096878638,-46.824666507820005,carapicuiba,SP
06362,-23.55369847065844,-46.839048265181376,carapicuiba,SP
06381,-23.54592147375758,-46.83921753448859,carapicuiba,SP
06327,-23.52993299248248,-46.82366729159336,carapicuiba,SP
06396,-23.534009887517186,-46.85341997427122,carapicuiba,SP
06321,-23.54163770219437,-46.82918659052208,carapicuiba,SP
06396,-23.52478980345437,-46.85402183027398,carapicuíba,SP
06311,-23.521163475447267,-46.85115521731693,carapicuiba,SP
06333,-23.56051703143315,-46.82943611012854,carapicuiba,SP
06317,-23.528462722000874,-46.845186618267945,carapicuiba,SP
06320,-23.5256191804474,-46.83573288434838,carapicuíba,SP
06310,-23.516124737546104,-46.83844185145124,carapicuíba,SP
06343,-23.5744644043688,-46.830788665314124,carapicuiba,SP
06317,-23.522827499945496,-46.8480183583508,carapicuiba,SP
06385,-23.547898043970907,-46.84497919634727,carapicuiba,SP
06330,-23.544573388704915,-46.8224280276585,carapicuiba,SP
06395,-23.536264499999994,-46.84566600000001,carapicuiba,SP
06320,-23.523570307004896,-46.83843010728232,carapicuiba,SP
06396,-23.534718245498336,-46.85245272791418,carapicuiba,SP
06397,-23.5177849884714,-46.83908434050446,carapicuiba,SP
06340,-23.566607314499652,-46.82092271980652,carapicuiba,SP
06397,-23.53057709958672,-46.85694486281712,carapicuiba,SP
06311,-23.521426535087294,-46.85361512902787,carapicuiba,SP
06382,-23.550961410249904,-46.83555357165804,carapicuiba,SP
06361,-23.544478673760366,-46.85305139987722,carapicuiba,SP
06332,-23.551828302831897,-46.82878697284364,carapicuiba,SP
06394,-23.525639665435296,-46.85628477386292,carapicuiba,SP
06365,-23.55590282344068,-46.845351487073366,carapicuiba,SP
06382,-23.55222077468318,-46.83825328935348,carapicuiba,SP
06335,-23.555660535371583,-46.835764146732764,carapicuiba,SP
06396,-23.531329866935796,-46.85371983666992,carapicuiba,SP
06341,-23.568887312870725,-46.81821582184462,carapicuiba,SP
06390,-23.540036925529332,-46.855740092917955,carapicuiba,SP
06365,-23.545552499999992,-46.85971724999999,carapicuiba,SP
06365,-23.548860184791174,-46.846649778058584,carapicuíba,SP
06382,-23.550103941278987,-46.84286922499338,carapicuiba,SP
06315,-23.521591902926573,-46.83938197936586,carapicuiba,SP
06321,-23.53933244950848,-46.82699026876743,carapicuiba,SP
06361,-23.559475388417333,-46.84611149754073,carapicuiba,SP
06333,-23.56031827423518,-46.82807483988134,carapicuiba,SP
06321,-23.540426393559294,-46.82966910644071,carapicuiba,SP
06363,-23.568337730375543,-46.84090760252044,carapicuiba,SP
06330,-23.548102708474687,-46.82194011562325,carapicuiba,SP
06380,-23.540506076976285,-46.838726244733046,carapicuíba,SP
06315,-23.52182218477558,-46.84516183897203,carapicuíba,SP
06330,-23.55123790285446,-46.823107976970434,carapicuiba,SP
06397,-23.532232047858283,-46.85688139093074,carapicuiba,SP
06364,-23.563404010293596,-46.838234446123394,carapicuiba,SP
06385,-23.53601814528222,-46.84281534688599,carapicuiba,SP
06382,-23.550946997515602,-46.836730264763816,carapicuiba,SP
06331,-23.545510632462324,-46.823568074003404,carapicuiba,SP
06365,-23.560027327153687,-46.847115593060785,carapicuiba,SP
06385,-23.54473750783243,-46.84188957007463,carapicuiba,SP
06365,-23.55251017867739,-46.849436539110606,carapicuiba,SP
06397,-23.52974984725571,-46.85658374857874,carapicuiba,SP
06386,-23.534228752455384,-46.84533320560807,carapicuiba,SP
06355,-23.55348075831767,-46.857313859387865,carapicuiba,SP
06330,-23.554026326147625,-46.824151393188224,carapicuiba,SP
06390,-23.540407128365512,-46.86002071886665,carapicuiba,SP
06340,-23.565118500000004,-46.82452949999999,carapicuiba,SP
06381,-23.547826821192267,-46.84113282530106,carapicuiba,SP
06382,-23.550946997515602,-46.836730264763816,carapicuiba,SP
06311,-23.520953593709798,-46.854736018613345,carapicuiba,SP
06380,-23.538333896587844,-46.83889512980239,carapicuíba,SP
06397,-23.53021577657509,-46.858583638608906,carapicuiba,SP
06330,-23.55547101045547,-46.82451715987814,carapicuiba,SP
06329,-23.537375469429218,-46.82266155715986,carapicuiba,SP
06385,-23.53521543990315,-46.839027649368255,carapicuiba,SP
06317,-23.53016966593203,-46.8440579009945,carapicuiba,SP
06385,-23.536908555479044,-46.84179384877568,carapicuiba,SP
06386,-23.530162619865557,-46.839354566591986,carapicuiba,SP
06386,-23.533973483718032,-46.83921543896801,carapicuiba,SP
06385,-23.545388999999947,-46.84308649999997,carapicuiba,SP
06381,-23.545980686930847,-46.83651540549399,carapicuíba,SP
06333,-23.56161895073025,-46.83308371877915,carapicuiba,SP
06322,-23.534549195961525,-46.83454553703903,carapicuiba,SP
06390,-23.52549948377285,-46.846232696066345,carapicuiba,SP
06365,-23.561840643473445,-46.84509547504624,carapicuiba,SP
06322,-23.53389552731529,-46.83594227427663,carapicuíba,SP
06382,-23.55284792276238,-46.835389445595325,carapicuiba,SP
06315,-23.523837134015793,-46.84552624763198,carapicuiba,SP
06364,-23.56573365587739,-46.84674009694632,carapicuíba,SP
06326,-23.527111293933892,-46.82766072064567,carapicuiba,SP
06380,-23.538642687066435,-46.83860780065708,carapicuiba,SP
06333,-23.561001986393887,-46.83673488790368,carapicuiba,SP
06381,-23.545265400814337,-46.837570357657896,carapicuiba,SP
06328,-23.528082550142518,-46.82431413031083,carapicuiba,SP
06335,-23.553441092244384,-46.83241892620653,carapicuiba,SP
06395,-23.536059263743493,-46.84930353298438,carapicuiba,SP
06310,-23.51302256859051,-46.83743709151679,carapicuiba,SP
06396,-23.533569005786067,-46.85343062120605,carapicuiba,SP
06397,-23.522977563461865,-46.85794568350156,carapicuiba,SP
06321,-23.537274134322907,-46.83256026689951,carapicuiba,SP
06395,-23.526699442760894,-46.85177223668994,carapicuíba,SP
06386,-23.533475451625314,-46.83763355854475,carapicuiba,SP
06317,-23.523170006424056,-46.84956339787737,carapicuiba,SP
06330,-23.55971076646229,-46.8303535073357,carapicuíba,SP
06332,-23.5229535412148,-46.84443739982899,carapicuiba,SP
06333,-23.557596773683123,-46.83286618762846,carapicuíba,SP
06382,-23.55210484482294,-46.836823736812065,carapicuiba,SP
06390,-23.53956928821438,-46.849052681735266,carapicuiba,SP
06341,-23.57450530885076,-46.82567100958013,carapicuiba,SP
06331,-23.544540658081416,-46.82993531616283,carapicuiba,SP
06333,-23.56011620384333,-46.829339024966416,carapicuiba,SP
06321,-23.535936,-46.83471749999999,carapicuíba,SP
06390,-23.541405730258514,-46.851855405008166,carapicuiba,SP
06328,-23.528066509878975,-46.8232709603782,carapicuíba,SP
06332,-23.54671170363033,-46.83251140731626,carapicuiba,SP
06311,-23.521300028083175,-46.83232877229637,carapicuiba,SP
06325,-23.528015113562645,-46.82951668737571,carapicuíba,SP
06397,-23.53499504940014,-46.858170938249806,carapicuíba,SP
06335,-23.55389923721907,-46.831528635921174,carapicuiba,SP
06362,-23.553198417284896,-46.84061045815802,carapicuiba,SP
06322,-23.52600707668202,-46.833439208810596,carapicuiba,SP
06395,-23.52337121444986,-46.85210298172876,carapicuíba,SP
06386,-23.534228752455384,-46.84533320560807,carapicuíba,SP
06364,-23.567749358751662,-46.83859743853024,carapicuiba,SP
06333,-23.557850970826593,-46.82685760230508,carapicuiba,SP
06385,-23.538978101407196,-46.84297730556784,carapicuiba,SP
06341,-23.57450530885076,-46.82567100958013,carapicuiba,SP
06310,-23.514632567349285,-46.8378404214372,carapicuiba,SP
06364,-23.565784111248163,-46.84956932616954,carapicuiba,SP
06317,-23.53045343020981,-46.8430860995105,carapicuiba,SP
06381,-23.545533104691483,-46.83765908547596,carapicuiba,SP
06322,-23.526769025735735,-46.83316992473379,carapicuiba,SP
06386,-23.531003484549746,-46.836926211219215,carapicuiba,SP
06311,-23.520156059508615,-46.84041825710266,carapicuiba,SP
06326,-23.526718379625624,-46.82907870745043,carapicuíba,SP
06333,-23.560355439020654,-46.827455392484566,carapicuiba,SP
06311,-23.51999350577145,-46.84845295705308,carapicuiba,SP
06385,-23.54564760391841,-46.84777589608158,carapicuiba,SP
06361,-23.543716852784645,-46.856436747034856,carapicuiba,SP
06330,-23.560064759049187,-46.830648501158116,carapicuiba,SP
06332,-23.551104151330104,-46.83447300756906,carapicuiba,SP
06317,-23.530093703140064,-46.84422670719887,carapicuiba,SP
06310,-23.51410798113597,-46.83756844874433,carapicuiba,SP
06311,-23.52099342367435,-46.831898355033566,carapicuiba,SP
06365,-23.55251017867739,-46.849436539110606,carapicuiba,SP
06321,-23.535743769594358,-46.834056359574504,carapicuiba,SP
06329,-23.53785589500903,-46.819831605893036,carapicuiba,SP
06361,-23.55949481402889,-46.84612121034651,carapicuiba,SP
06343,-23.571680187235565,-46.833341519863716,carapicuiba,SP
06382,-23.547732732707598,-46.83992530452869,carapicuiba,SP
06352,-23.563609977091915,-46.86793373871644,carapicuíba,SP
06311,-23.521214741153038,-46.83245840720627,carapicuíba,SP
06333,-23.561518338110346,-46.835740496614555,carapicuiba,SP
06340,-23.568933409923297,-46.82189020417176,carapicuiba,SP
06341,-23.57447130938671,-46.8166073117413,carapicuiba,SP
06386,-23.529302575259944,-46.838937822660526,carapicuiba,SP
06395,-23.537655740379567,-46.851658016605164,carapicuiba,SP
06390,-23.539942427450782,-46.85292203744043,carapicuiba,SP
06332,-23.550724937569072,-46.829448143725486,carapicuiba,SP
06330,-23.560064759049187,-46.830648501158116,carapicuiba,SP
06364,-23.565454520358315,-46.84533657695435,carapicuíba,SP
06365,-23.554228556400286,-46.84554478201517,carapicuiba,SP
06330,-23.55950679782344,-46.83033812956906,carapicuiba,SP
06311,-23.519871243730073,-46.837964568025505,carapicuiba,SP
06364,-23.566084621327775,-46.84103542193516,carapicuiba,SP
06341,-23.57764947413574,-46.81907373830818,carapicuiba,SP
06385,-23.543405999999997,-46.84420575,carapicuiba,SP
06315,-23.524392274835993,-46.83930488654958,carapicuíba,SP
06328,-23.52422582861859,-46.822608643498974,carapicuiba,SP
06329,-23.53737200305317,-46.820389755601774,carapicuiba,SP
06341,-23.57054592655023,-46.815596730066275,carapicuiba,SP
06386,-23.531002838357416,-46.83783355536758,carapicuiba,SP
06386,-23.534535262171048,-46.842076608213254,carapicuiba,SP
06386,-23.544416007941322,-46.85171380946093,carapicuiba,SP
06331,-23.54551314610885,-46.823576730544225,carapicuiba,SP
06365,-23.55580132258434,-46.84833506306445,carapicuiba,SP
06321,-23.538104999999995,-46.834083,carapicuíba,SP
06365,-23.554453675863858,-46.84579609321608,carapicuiba,SP
06341,-23.570624035786874,-46.82032108152324,carapicuiba,SP
06365,-23.546597815965722,-46.85725654600857,carapicuíba,SP
06321,-23.540980501175095,-46.82858596525094,carapicuiba,SP
06385,-23.53472667567413,-46.84003314824846,carapicuíba,SP
06386,-23.531002838357416,-46.83783355536758,carapicuiba,SP
06317,-23.53045343020981,-46.8430860995105,carapicuiba,SP
06382,-23.55058265542033,-46.84057639646735,carapicuiba,SP
06326,-23.527330756714203,-46.82637703573101,carapicuiba,SP
06335,-23.555576565928618,-46.83624112412293,carapicuiba,SP
06343,-23.57162201986373,-46.83344331276442,carapicuiba,SP
06317,-23.530244167901074,-46.84389234106329,carapicuiba,SP
06364,-23.56527946565538,-46.84286331731199,carapicuiba,SP
06382,-23.552332481575622,-46.83827057732493,carapicuiba,SP
06331,-23.545373612979017,-46.82466829237021,carapicuiba,SP
06340,-23.568098795033457,-46.825738292953304,carapicuiba,SP
06381,-23.545552350202218,-46.837660340617965,carapicuíba,SP
06385,-23.53838908322257,-46.84389466641179,carapicuiba,SP
06322,-23.527193352343623,-46.83382525724598,carapicuiba,SP
06365,-23.55036383043158,-46.84722207662792,carapicuiba,SP
06322,-23.53389552731529,-46.83594227427663,carapicuíba,SP
06317,-23.525215413451193,-46.84750789518574,carapicuiba,SP
06343,-23.562692035837237,-46.83498684201075,carapicuiba,SP
06361,-23.543770871961105,-46.85622877320549,carapicuiba,SP
06329,-23.541077644302344,-46.82038339153013,carapicuiba,SP
06364,-23.56540857242412,-46.84256475790928,carapicuiba,SP
06381,-23.544277821441028,-46.8364207611439,carapicuiba,SP
06321,-23.535758041843795,-46.82824910526745,carapicuiba,SP
06340,-23.566477993868602,-46.826950616192455,carapicuiba,SP
06397,-23.528278444623563,-46.8573025792154,carapicuiba,SP
06364,-23.56572142660723,-46.84956546865317,carapicuiba,SP
06335,-23.5532918101484,-46.83296903773795,carapicuiba,SP
06382,-23.547597705932894,-46.83734477033995,carapicuiba,SP
06385,-23.53864453823981,-46.84138774145813,carapicuiba,SP
06333,-23.561278687365213,-46.83235558775036,carapicuiba,SP
06333,-23.561809187328997,-46.830912738034435,carapicuíba,SP
06396,-23.5235753801229,-46.85410569953645,carapicuiba,SP
06330,-23.553911014088545,-46.82455551777125,carapicuiba,SP
06385,-23.545084539682286,-46.84641299303098,carapicuiba,SP
06360,-23.560636188547516,-46.838104933610495,carapicuiba,SP
06386,-23.530788659387273,-46.84353397481541,carapicuíba,SP
06365,-23.55251017867739,-46.849436539110606,carapicuiba,SP
06355,-23.55736709439004,-46.869405616291,carapicuiba,SP
06328,-23.52462737520903,-46.82379252897963,carapicuiba,SP
06328,-23.524502657815354,-46.8226476310644,carapicuiba,SP
06364,-23.564046594016816,-46.83856612618636,carapicuiba,SP
06310,-23.514749640905624,-46.837603164898916,carapicuiba,SP
06310,-23.513305704199116,-46.835547830969766,carapicuíba,SP
06329,-23.540474999999944,-46.82112649999996,carapicuiba,SP
06381,-23.545316176632088,-46.83500615359981,carapicuiba,SP
06385,-23.53876806220223,-46.84495496404885,carapicuiba,SP
06351,-23.574189245447116,-46.86157645031646,carapicuíba,SP
06384,-23.541426951375925,-46.846416280138946,carapicuíba,SP
06332,-23.546940149578543,-46.827017364183966,carapicuiba,SP
06345,-23.575948707111312,-46.83601647123133,carapicuíba,SP
06341,-23.567695441299314,-46.823846510722156,carapicuiba,SP
06351,-23.56753563388496,-46.86549315854741,carapicuiba,SP
06351,-23.573152948400974,-46.86302599756493,carapicuiba,SP
06329,-23.541735596930923,-46.821690652795105,carapicuiba,SP
06365,-23.55577001297992,-46.848046159953384,carapicuiba,SP
06333,-23.556989813788206,-46.831454000412414,carapicuiba,SP
06315,-23.51951848901176,-46.84365240242354,carapicuiba,SP
06395,-23.535369963324904,-46.84892333129333,carapicuíba,SP
06333,-23.5591279146327,-46.82556587353537,carapicuiba,SP
06331,-23.54391940291661,-46.83082572800207,carapicuiba,SP
06386,-23.533085999999948,-46.84474249999997,carapicuiba,SP
06385,-23.547821252404905,-46.8428376238992,carapicuíba,SP
06396,-23.525778579923866,-46.85368307039359,carapicuíba,SP
06341,-23.569558658077785,-46.8176995424064,carapicuiba,SP
06333,-23.556989813788206,-46.831454000412414,carapicuiba,SP
06343,-23.571953962198737,-46.829648390636656,carapicuiba,SP
06330,-23.554462639779434,-46.82541681854321,carapicuiba,SP
06341,-23.575635796531504,-46.81878730999289,carapicuiba,SP
06341,-23.575587011281588,-46.818709050321154,carapicuiba,SP
06362,-23.554066500000005,-46.83750300000001,carapicuiba,SP
06327,-23.535457273916936,-46.8219278623643,carapicuíba,SP
06331,-23.540504048006785,-46.831901095814956,carapicuiba,SP
