review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
fa4cee0c488a3a6f84cb0aa42d82ef03,6a1ef716317c7b4817987c723669c2a6,5,,,2017-09-09 00:00:00,2017-09-10 03:59:44
df1be289420f1f58f2eb0be37d79596c,16aaefde5d48ac55cb13be6353f9d415,5,,,2017-04-08 00:00:00,2017-04-11 01:15:48
32827784d9bb4fdf6e35c017e7b3d19b,1ebb46fa1c7a6bddbd0362271a096e89,5,,,2017-10-07 00:00:00,2017-10-26 10:51:13
039789c4ddfdc8601e921a6b90730700,f8f7fb9bc13c0bbfaf2eb09493de90d6,1,Produto não chegou,Produto não chegou e não tive estorno.,2018-05-20 00:00:00,2018-05-21 22:39:18
8f50150783aa8c1549be39f61ae2acd4,c0029b358d3f226b1a759efa559b61af,5,Entrega expressa,"Compra efetuada no domingo, entrega feita na terça, eu nem esperava, me surpreendeu.",2018-05-09 00:00:00,2018-05-10 01:40:33
452635a251c170a4840199cbc21f73fd,9e48259dcc212e0343e11086490f15f8,5,,,2017-08-11 00:00:00,2017-08-16 00:32:21
e4e8d4081e9b8c7205bec45a85002bf2,7d1195a1ae8175a0713fbeeedb018fca,5,,Rápido e Honesto. Recomendo 100%,2017-07-11 00:00:00,2017-07-12 12:50:19
a39f3009ea8e4271a97c31d68b55c9df,d2b7e676fa9c3fde36377fc977f3c91b,5,,,2018-04-12 00:00:00,2018-04-12 22:49:57
ae44de457aba301431577c63cb04b4a3,cf760ac414f55959d91e54756bb77fda,5,,,2018-08-21 00:00:00,2018-08-22 13:24:52
b3ef4767af71b2cdf7a6ebc529d8d300,fb34957b24cfaa3c67835b67097b45e6,1,,"Meu produto não chegou, se não chegar em 3 dias úteis não comprarei mais da lannister.com.... Perda total de credibilidade.. Tentei entrar em contato via telefone e simplesmente se quer fui atendido.",2018-04-07 00:00:00,2018-04-15 03:12:58
47404e8fa340a8ea8db30e63cdfe0966,a3115f34be015286911b92beba41be5f,5,,,2017-05-17 00:00:00,2017-05-19 16:39:24
8ae333aa548d0fcd44acc321e282d06c,92a6e33b636545263917ab59e3169882,4,,,2017-11-15 00:00:00,2017-11-16 11:17:11
8e68a4a5ced22588e1b68434ea6e5d84,7ca8f2556a9744a905d8f831fe60e39e,5,,Tudo bem embalado veio com segurança não quebrou nada excelente.,2018-05-23 00:00:00,2018-05-23 16:12:34
5e2ab9fb54a7221c652d4e8f5ceb6f4b,996c7e73600ad3723e8627ab7bef81e4,5,,,2018-07-21 00:00:00,2018-07-24 01:47:13
9d0f560426d25330d743c34f48931bb2,d7bd9020e0a2758aef0994ea533ee928,4,,,2017-05-28 00:00:00,2017-05-31 13:19:38
b87c1dd580ec9d9ab15bdc328e7245a7,2a9e0eee7fd2324567845d0e4fb70efe,5,Perfeito,"Lustre lindo, com preço ótimo! Super recomendo! Ainda nao instalei, mas acredito que esteja em perfeitas condições.",2018-05-15 00:00:00,2018-05-16 02:37:08
42f0477498fb1465c2777509dbef5e9c,720c168395983625e42d1596d5cbc08d,5,,,2017-10-04 00:00:00,2017-10-06 18:46:53
dde2d57db7881ecff8e520d828fef582,9a6fd2478f561404120cecc289ea20a0,5,,,2018-07-21 00:00:00,2018-07-24 00:05:48
69dc29f9f23f550bf25d3752bdcf96ef,3a63202e1f2029f6ee42f498e87fa599,5,Recomendo,Produto correto e entregue no prazo.,2018-06-13 00:00:00,2018-06-19 12:49:39
64184d1fbf4d37ea05546f2c16591eb9,bd2b7745e4aba6100b89a52d7e6dc9e5,2,,,2017-04-12 00:00:00,2017-04-15 11:31:59
2829c8362d47baf2c6267f63a4740df2,7b5d37ba26248e70f9b6c863d1964ed2,3,,,2017-12-22 00:00:00,2017-12-23 01:46:48
c119871c16c6764cf17c8000b7ff9834,a60b6d835751f3580629da8d3b00b761,5,,.,2018-04-18 00:00:00,2018-04-23 12:56:34
d1cd8048e1ea888f9eb9eeed852abb3e,def59cab0d40fb6e73cf4a05911344df,5,,,2018-06-27 00:00:00,2018-06-30 14:36:47
cb9ba8da986703bbb6756280bf98ed0f,9bf093b4e3a4940de879b4d0fa32f8db,5,,,2018-01-06 00:00:00,2018-01-06 22:57:50
379a5676d294be5895d96a1e15390e24,62e62c8885c148b639ca92db8629c1ac,5,,otimos produtos,,
tudo ok,,,,,,
"show de bola \"",2018-03-27 00:00:00,2018-04-03 14:51:25,,,,
92521a2ee72a7069ff609d773e37d925,4fcf76f4599c2d725c33ed838078c8df,5,,,2018-06-12 00:00:00,2018-06-13 00:19:47
82be3da55465656fe33212ee9c6d4455,d429103c6be912be69781fae58d4a76c,5,FUNCIONOU PERFEITAMENTE,REFPLICA PERFEITA DO ORIGINAL,2018-04-26 00:00:00,2018-04-27 11:33:49
eacf973d758d978fee20d8f963803b80,86f81c004682148df5165e2730148b07,3,,,2017-07-12 00:00:00,2017-07-12 07:11:31
c17f0e4eaeff653b800824b6daa1a131,cd8a58a1d0ff7371bf0452763dc5c0fd,5,bom produto,produto bem satisfatório muito bonito,2018-05-05 00:00:00,2018-05-07 12:38:58
3bb6a22b2d3ec5f4dad285b8347ce0fe,17630ee81adaa153933991eef88dfa45,4,,,2017-08-03 00:00:00,2017-08-03 23:54:02
3218d3c8127bc87cbec346a3ebf170a7,bc6085fe6b798cce36f61486af007800,5,,,2018-04-07 00:00:00,2018-04-08 19:02:23
62699d33cf3b74655563a705b2928292,6174441865ff6d9fd4ef874995201e9e,5,,,2018-04-14 00:00:00,2018-04-16 00:26:53
06904dbe3e66b8cf352a07382e7c3cf2,ef61fdf80c9616f588668f63379461bf,5,,,2018-01-31 00:00:00,2018-02-01 10:26:44
4812b9a4d98fe9c122d18258b159df11,a45fc977eae1ef0ed4504f346d31a0fb,4,,9,2017-06-03 00:00:00,2017-06-06 00:36:29
505c449d56a835e4a0beb4ab2d475bdf,05b3b36808b4c685d4a2753ad6fec9a3,5,,Bom produto...tudo certo,2017-11-22 00:00:00,2017-11-27 11:52:13
eef4546de8985ed9b6560b9acf80bf8d,501c116653eaf88cfccc776f8066c13f,5,,,2018-06-28 00:00:00,2018-06-29 10:46:56
db1864c696747fbb2f6e7914bdc9d25a,4dcfdc517f6df36a4704bfb8e33688d7,5,,Entrega antes do prazo...,,
Recomendo sempre...,,,,,,
"Controle bom...\"",2018-01-05 00:00:00,2018-01-05 22:53:29,,,,
daf5683ba626432f809d05c4373dfb60,6f518b2ff981751788c8e7dfe7dfbf90,4,,"Pincéis de ótima qualidade, ótimo design... sem falar que chagou antes do prazo. Liiidos :D",2017-09-30 00:00:00,2017-10-03 11:15:06
65eb064fb4bbf0196b283cab01947ced,a9cc8ce28b99a1cc075cb04ab19010c7,1,,Até o presente momento não recebi a cortina adquirida. Nelma Costa,2018-02-21 00:00:00,2018-02-23 16:29:33
749f371325724e75419d65eb395c1ae0,12d67f3bb7022b6f0f96a8189a811564,5,,,2018-05-11 00:00:00,2018-05-12 11:04:36
33893f48217402f67252a5d381e7cc49,355136777548fdf65a8debb28dcce252,5,,entrega foi perfeita ..chegou antes do prazo dado pela loja,2017-11-28 00:00:00,2017-11-30 02:25:59
47149cb0838d329b36ceb8ce622a4c88,27dc63ff0d925a8edb761ba595e543ef,4,,,2017-09-30 00:00:00,2017-10-02 20:08:56
e831ad0ea2038ae2ad07c2bcf4e70da6,4a3848a973c57b3f244f9a2433b43a0f,5,,,2017-11-09 00:00:00,2017-11-09 10:57:35
7d26fa74c2e784533f35b26a7430e7d0,2db89d0e7f0dc38ccf1374a6c51b5b7d,5,,,2018-06-23 00:00:00,2018-06-24 00:35:38
2e7aa859d33cf4b0d7addf3c1419a764,75808f860a87d99fd802237327cbef81,5,,"Adorei o produto, chegou bem antes do prazo, recomendo.",2017-07-12 00:00:00,2017-07-13 09:37:45
82275fce4adcc0a7bbbc1b375ecd5bc5,cae3d9146c1c3fa6eabd01c19c1dd9f4,5,,,2018-03-07 00:00:00,2018-03-07 22:15:23
3f93a9dcea59c7951db1a7f4af730507,2fbff46c3474e8a16920d32aa242865b,3,,NÃO TEM MUITA QUALIDADE,2017-12-12 00:00:00,2017-12-18 10:27:52
b3d12cb520a86c563b41b5fe8257d281,a8698bce49d9222fa1a1b4cfb3cba3ef,5,,"O produto correspondeu às expectativas, e chegou bem antes do prometido. Minha criança não pára de brincar. Aliás, essa não foi a primeira compra na lannister, e sempre fiquei satisfeito!",2017-12-27 00:00:00,2018-01-01 13:28:45
2dcdb9dc5d3b394d7ac5aa84ecdcf8fb,84a80b02b3af075990fc7d9d2369f066,5,,Recomendo está loja pois atendeu as minhas expectativas. Muito obrigado,2017-11-04 00:00:00,2017-11-04 19:14:33
ade7dccc8ee9d9921b3db67b3ae7d29a,8462f0be98b582991e37cc159d74781e,2,PRODUTO AVARIADO,"O produto chegou rápido, porém apresenta avarias em seus componentes.",2018-07-26 00:00:00,2018-07-29 17:58:24
2545ad6f2f5cc336f1bec0aa5f923bc5,586b28be2b8f5afe936887ea02ab3494,5,,,2018-02-21 00:00:00,2018-02-23 19:13:40
cf7b2f7bcfcefe7e0a5ed606259fb2c2,b3ff0769befe096a6da428d9991321bd,5,,,2017-12-29 00:00:00,2018-01-03 14:06:21
bcf7377d813b494b755b004b8db24afc,be844f368fa6d0d3ea9f81f72d668b67,5,,,2017-07-22 00:00:00,2017-07-23 00:53:46
64ae440595a943737316071af6e52fc2,0d4381c5179436609adcf581b55639e5,5,,,2017-10-21 00:00:00,2017-10-24 12:02:42
985d9e0f6e11133477923ecaa0ea5db2,5829e6abd78c204059d0dad88e6061f4,5,,,2018-06-08 00:00:00,2018-06-08 17:30:05
11ff059e1b0176b0630f65b813fff34a,d2cebfc5f806510626e7c16ef6413ae8,5,Perfeito,Adorei e veio antes do prazo estipulado,2018-05-22 00:00:00,2018-05-23 01:54:25
a5efb9c222ba1492a03920635f56e073,4213bf7933d48cf3705fd44b4e4c8ce3,5,,Produto atendeu as expectativas.,2018-03-11 00:00:00,2018-03-12 00:45:39
f00b44cef61c7ab5684d7f7f19806c76,0a6e8d7b7db627f4863678eba2a98eef,5,Excelente!!!!,"Super recomendo, ficou perfeito.",2018-07-25 00:00:00,2018-07-26 00:43:35
2b46c72db676fd4b3862aa1e85134386,f30d59d024a381d49e85a1ecfe0d79c0,1,Não é original,"O produto é bom, porem é vendido como se fosse da Sony (original) mas na verdade não é original e sim uma réplica.",2018-08-30 00:00:00,2018-09-02 16:04:19
5797eb3e951f03ec40e40df6092cbd06,bc1a9933d400e03035913b81f0481158,3,,,2017-05-24 00:00:00,2017-05-25 18:58:29
7d35852d24f13f1afdc3ea193e943842,574c4ecf7699daffc21fc04eb876b8a8,5,,Muito bom,2017-06-27 00:00:00,2017-06-28 23:40:15
b039626109ab73339bfd2691d17709ce,c9205528d5e1b823f414b4f15314c03f,5,,,2017-09-04 00:00:00,2017-09-06 10:06:31
dcd0e0afc8c7b6468f3b08fcec130970,f68550a60fc010eda8ef9a1e5cd4d651,5,,,2018-04-24 00:00:00,2018-04-24 21:18:51
27c23f74895a5643693407f4618d18fd,5a3b1c29a49756e75f1ef513383c0c12,1,,,2017-10-31 00:00:00,2017-10-31 19:03:31
29ecb96656b0db4b4f0c429ff89e6809,91d87f183dde318c03f68e1b1eab1314,5,,Chego muito rápido perfeito eu recomendo,2017-05-20 00:00:00,2017-05-21 19:48:41
38df60295c11344f0dd213f6a4b55740,0c986e5002868d137f566b34fb183827,4,tudo ok,tudo ok,2018-08-04 00:00:00,2018-08-04 20:08:18
b9d6c0491ffac68e2f9d4b7e81def2a1,f2295bca86e6c4a2a1c211330a5c5779,1,,,2018-01-05 00:00:00,2018-01-06 22:27:38
c81b5c0f969cf885c7d61564b3c96104,e481de0886580ccf9ce6552dbdd61a88,4,,,2017-05-27 00:00:00,2017-06-04 01:58:47
8c363142b8d7e2099f4fc42783fd0430,5c6c792766bc857e0b5b1d22c5a963e7,5,,,2017-09-16 00:00:00,2017-09-18 23:00:01
de622ecbd471d6b409ad21eadbaf3088,08fb5d31021fb887ce4ab33b8cdb804e,5,,,2018-08-29 00:00:00,2018-09-01 00:13:56
076b220e7e26204fe4afe27632279c9a,017dcb6892d4469a13dee34f241f8c4e,3,,,2017-11-23 00:00:00,2017-11-25 22:07:36
ca391ae6c0197840d6320f6784201959,e57a80c38db54b7ff20c18cfe7bc2840,4,,,2018-04-17 00:00:00,2018-04-18 04:09:24
ebd50f59a95371292a542ea79444e38d,60787bfeaae0862411713fa2071d87db,4,,,2018-04-11 00:00:00,2018-04-11 17:36:25
37dd02393a40c8942077d8bc6aefe860,cb00e60b24db3d36c4ae3c14bb6abec9,5,,,2018-05-17 00:00:00,2018-05-24 14:18:23
b7c856fb4c20805a17aeb85e79b9e623,9c1b3da77c4477dc54252547b9f93312,4,,,2017-03-21 00:00:00,2017-03-25 03:09:32
a369964a146ee963f33e4a3b9d41ece6,7af8968dd47046c37943560bd00782b6,5,,,2018-01-16 00:00:00,2018-01-19 01:31:30
78e481cd66233a2e3eec4be1cfcb4edb,72aeedf3697d876659fb6711fb171b26,5,super recomendo,"Recomendo muito esta loja, e correta e a entrega e rapida.",2018-06-21 00:00:00,2018-06-24 21:41:35
39e2b669ceb5241844bcc964919bccb3,d28d530e6f5f2e1fb58e616b097b23b8,5,,,2018-08-14 00:00:00,2018-08-16 20:51:06
bd502647117c4b5d216e7a121bba55c2,28b9a12b535522a451ecfffda6db4422,5,,Superou minhas expectativas. A bolsa foi presente. Ela simplesmente AMOU. ....,2017-05-27 00:00:00,2017-05-28 21:09:56
44aa8b744e5ab9bbdbb2438f54cfe757,4df904af63b025b5abbd9412e2c674b1,5,,,2018-04-07 00:00:00,2018-04-09 01:05:51
6472b78dbdd6b4a39c630179782c60db,8a5fcb4314afcbf3906bd354138b674b,5,,,2017-10-09 00:00:00,2017-10-16 12:46:04
8d0368a16a99b9eaae87dfefa4acb61b,bd653591a61bb3875b4f0f890696a61f,5,,,2017-09-22 00:00:00,2017-09-22 11:31:26
5ae9285607b1df71dd5be35df0af7f9b,be128a58459554e47e89d3bc200ba5cc,5,,,2017-12-28 00:00:00,2017-12-29 01:00:21
c3fcd31f4c7eb9c0da328dbae2828fb5,1dfdbd592873be9e467a641589b7595e,5,,O produto chegou corretamente e dentro do prazo,2018-03-16 00:00:00,2018-03-17 17:23:24
45db7279aa5059b91c57b334273055b9,01699d74ff89d35f15093f83d7783c39,5,,,2018-05-06 00:00:00,2018-05-07 00:38:36
26c525c99266ecaa86e6b8530baeb32a,93cdd227e63b8b0bb8bcd95f462ef565,5,,,2017-11-28 00:00:00,2017-11-28 19:39:19
854937f11b88cbd677be443ea76b4cf0,681dcd4b4304448b7619c295f1048482,4,,,2017-05-27 00:00:00,2017-05-30 10:33:28
adcb464f6fe9a1b6c0c2f952518fee3f,d6aac305add81d76183a41fa21e7a3e1,1,,"O anúncio mostrava um cartucho original HP 670 XL e recebi um cartucho genérico, num saco plástico. Nem marca tem. Liguei p/ as lannister que terceirizaram pro fornecedor. Estou indignado!",2017-06-29 00:00:00,2017-06-30 00:08:25
0edbe207e4a84842de8ce30a7d05a85b,91c52e15672343c61768b4d10597eea8,4,,Rápido.,2017-02-09 00:00:00,2017-02-13 18:35:40
2311dea361b314504cc3153d6ee7a500,6c40af4bcbf19655a93e8d2cc37ac57f,5,,Recomendo. Chegou no prazo.,2018-01-27 00:00:00,2018-01-28 02:48:28
2ddd4bf1a1547976fbdc2210f0830e49,c7521177a460038dfb9802a58ea41c3d,1,,Ainda nao recebi o produto,2018-06-03 00:00:00,2018-06-04 14:55:53
ffad7f03eb418dde0e6d37e8cd90af1e,e3f9bc8fd9bd8878c7c112e6dfa97db8,4,,,2017-03-22 00:00:00,2017-03-22 15:23:26
75f67e8416feb9c3cecc5341dd2ba199,9f158c87c1efef80cdc83375b0709f52,4,,,2018-04-10 00:00:00,2018-04-13 15:03:59
2ab6a31ef058642537344a5ce6792a03,cd71899a778ba1fda975b9ea5fcd214f,5,,,2018-03-06 00:00:00,2018-03-09 23:52:03
d6bd16979ee147786037b04b01714af9,2a794faaa57fd9d51264972ad3981893,5,,Muito satisfeito,2018-05-26 00:00:00,2018-06-01 01:40:42
3bca82db41b8ed2448aa03c7af6a343c,d195cac9ccaa1394ede717d38d075fac,5,Rapidez e qualidade,"Havia solicitado cancelamento devido a data de previsão de entrega, que seria em outubro. O que me surpreendeu foi receber os produtos ontem.",,
Quanto ao produto,"é de excelente qualidade. \"",2018-08-23 00:00:00,2018-08-24 04:19:08,,,
b92894524c23bbe2f3fa88e335dcc3b6,23640e7307c51b05dd5ce3b34dbce5b7,5,,Chegou muito rápido... Produto correto...,,
"Super recomendo!!!\"",2018-08-18 00:00:00,2018-08-19 00:28:55,,,,
76e025728461df638fd0047be9044b35,2f53a7c846aa70472520bd18b081ebbb,3,,"O produto apresentado na foto não condiz com o produto entregue. O arco não é tão grande e o babado só fica virado para cima, não tem caimento e não tem acabamento em renda.",2017-09-21 00:00:00,2017-09-22 21:53:58
d7fdabf4953de747acaf30c51ccc0481,6f91268a084c516d7ad2ede51294e10e,4,,"Ainda não instalei, mas na aparência ele é bem bonito.",2017-11-26 00:00:00,2017-11-28 21:06:39
fe3bd8adbed561f4a2c497f66ec7edfb,fbc40dce4e9b980972cbb7842987ca0d,5,,,2017-05-09 00:00:00,2017-05-10 09:47:47
7122ecc11612bc46e82a33761a87ed5b,de4531ed564f2599a82ff123bc6f07c7,4,,,2017-07-27 00:00:00,2017-07-28 13:24:43
6ea25ccc765a2aada7371dcb90dcacb9,fb6fd490ceb962cb59053987c9401e81,5,,,2018-05-26 00:00:00,2018-05-27 01:36:34
e72ae2edf40bd4a3a881b94aaffd4974,c0f2ea4b21ba7cf42168794fcc92560a,5,,,2017-12-25 00:00:00,2017-12-26 18:06:18
1a96dd0d139a0471b31076e241553767,2235b8528768ef6863fd3f90a50521a9,3,,,2018-03-16 00:00:00,2018-03-16 23:54:12
59a7075b43e1b2eec293e769b212efa5,4c16132abeae3fd9a70253acff71ee2f,5,,Muito satisfeito,2017-11-08 00:00:00,2017-11-08 14:36:25
298b5925c005c24eb3c2a6312760a999,61b2314bd576f3d792e46e1d56e51ee6,4,,,2018-03-08 00:00:00,2018-03-08 09:34:38
5dd2fa3d77b51e9892a24fe0f2a631e6,4db4d9eaf5fb240987ed4148caf900b9,5,,,2017-12-07 00:00:00,2017-12-08 12:39:25
aee5b2a1686f5323c5096e0e11e3d36d,c9ac1cc11d801a9be848b342877bb077,5,,Amei. Bolsa lindas e ótimo material.,2017-08-02 00:00:00,2017-08-03 03:26:48
475ecadd333c33eb9948a325c6936a99,eff7518af43b9c489aefc02f5957f330,3,Não foi entregue,Não foi entregue,2018-08-17 00:00:00,2018-08-17 09:45:29
762eafe6612faf890adb024c795f1523,364f6a92b4afc67ac3104f92bec22ba8,1,,"Não recebi o produto, vou querer receber o dinheiro de volta",2018-04-07 00:00:00,2018-04-12 18:50:57
073c03acc59f9397980ef7748713179e,78e9bbe6fc21f7945284233b6be94154,5,,,2018-03-01 00:00:00,2018-03-02 07:55:34
68fdc43445c000c0217777fd90ec9933,af3a99830ba4f46c5814e23ed92ef8cc,5,,Produto de excelente qualidade superou minhas espectativas.,2017-12-10 00:00:00,2017-12-12 15:36:35
f9dc1e05e8b8efa6af2a6bd92992ea01,05c882a9c704a528bfbaa15fd8805d43,5,,,2018-01-30 00:00:00,2018-01-30 23:57:52
66953badcf92a43c64ed32d08bcbd308,297d104669f1daa3d656ca1bd1c34750,5,,"Produto de qualidade original, e entrega dentro do prazo estipulado. Muito satisfeita.",2017-10-21 00:00:00,2017-10-21 23:27:45
33f200739c3ef3804324a7e1db078f68,ce149d960ee7bb3b8b2301f66e6f4ec4,5,,,2018-05-03 00:00:00,2018-05-04 09:33:58
0f2b0f4d36478969cb7a63b45fc4f97a,5cc512157c6670b00ba7bc623fb9ec23,5,Recomendo,Produto dá de 10 a 0 em relação as porcarias oferecidas por outros sites e que não tem efeito nenhum. Esse é natural e 100% confiavel.,2018-07-25 00:00:00,2018-07-26 11:24:52
34035997727da72a2f91e11b9b843a85,15dd36b746e48dfec9824dcebef22b7f,3,,,2018-07-12 00:00:00,2018-07-16 00:09:40
5caa0269c37ef01b73906726e2ea4c8a,71c62b09517904ad3d421858168363ac,4,,Chegou tudo certo e ótimo produto.,2018-02-27 00:00:00,2018-03-02 10:53:28
4a7a854f407abf78ec619de50244004f,3814590ae0c00af31f205e41ebb9b270,5,Recomendo,"produto de boa qualidade, perfeito atendeu minhas espectativas",2018-06-06 00:00:00,2018-06-06 16:49:04
4c87b9291aa0926fb7a369a928ae1f58,4c08f008753759d67d8ef45942f1a891,5,,Recebi todos os produtos bem certinho e no prazo. O sling é lindo e de um tecido muito bom!,2018-06-19 00:00:00,2018-08-02 12:18:38
f9c18ec2ec4ced2bfbb16aa9d6921c44,5c9d1c87014d033ba9f70a7fb96ba7e5,3,,Confiavel,,
",2017-02-16 00:00:00,2017-02-20 01:29:18",,,,,,
2882e69c540983aafba319ad541e48d5,0d0e88a418636d40ea780339701db49c,5,,"fiquei satisfeito , pois a encomenda chegou com dias de antecipação , valeu ! obrigado",2018-02-23 00:00:00,2018-02-24 23:48:52
1a06e6ae158d7ff1dbd31792a3281a78,7b76996a441de2788a09b987c34e477e,3,,PRODUTO DIFERENTE DO ANUNCIADO,2017-03-28 00:00:00,2017-03-30 15:10:00
08c1f078dbcffa9b6ef86ee298dd9d58,49e548b7ec1f515816b62230c96e8f74,4,,,2017-12-09 00:00:00,2017-12-12 04:14:01
c6f396499b8be4942f569048f61e27d8,04396584556ebf06343678f29cb10832,5,,"Eu sempre compro nas lojas lannister, sempre me oferecem outras lojas para comprar, e as vezes recebo até mais descontos.",2017-11-01 00:00:00,2017-11-03 11:48:46
73dbc0fa76cf30cac782f9278c66fef0,1190543041e25468b0370ddae215f01d,5,Pôde confiar,"Parabéns para loja pela rapidez,eu recomendo muito",2018-04-26 00:00:00,2018-04-26 15:20:22
5480bc2f4f12d6bc95b5958308e2fb4f,5b8bf01eefd098550791440d7ffc90cc,4,,O Produto chegou,2017-06-15 00:00:00,2017-06-16 11:07:58
9aa185c9a1ecb5d47cdb615495054e6b,aaaf39a2d037083a190432524162a3fd,3,Problema no pagamento,"\"Tive um problema na forma de pagamento, segundo os meus pais, o cartão foi \"\"clonado\"\" e apareceu outra valor",com isso tive que cancelar o cartão,"não foi uma situação agradável. \""
ab2d26b6191f4745b20b79724bab3fe8,8057404f0b48f9bc5a2e1c8deab5a8d4,4,,,2018-04-03 00:00:00,2018-04-03 21:43:05
38ff08b57cbc858f7cbdc8dcaf4cb623,add65839c01cc30f0b205ae60ac6d508,4,,gostei de comprar neste site,2018-02-27 00:00:00,2018-03-02 17:51:47
552fa0089a53d872f6614cdd94fd5fd2,02521a906b13fc8ff9314bf88adc31ed,5,Amei ;),"Relógio rosé lindo e robusto, um pouco pesado em relação aos relogios de outras marcas similares ao tamanho, muito bem embalado. Cx de madeira, NF é garantia incluso.recomendo",2018-07-21 00:00:00,2018-07-23 20:53:00
dd25b248f71211cf0d6e043073e7116d,1a611328643ae11146ba09a4425d2e12,5,entrega ok,tudo certo lindo.,2018-05-12 00:00:00,2018-05-15 01:20:02
1b8253e122e48a55b1e5c6b46cdc7f54,4a27c106139f0804241485daa3def0e3,5,,,2018-05-19 00:00:00,2018-05-22 02:24:06
